data,media,pico,fator
2008-05-12,15199.375,16755.0,0.9071545807221725
2008-05-13,15181.625,16214.0,0.9363281731836685
2008-05-14,14980.416666666666,16194.0,0.9250596928903709
2008-05-15,15021.041666666666,16283.0,0.9224984134782698
2008-05-16,14843.708333333334,16220.0,0.9151484792437321
2008-05-17,13550.666666666666,14468.0,0.9365957054649341
2008-05-18,12805.583333333334,14580.0,0.8782978966620942
2008-05-19,14796.375,16064.0,0.9210890811752988
2008-05-20,14993.375,16120.0,0.930110111662531
2008-05-21,14954.916666666666,16086.0,0.9296852335364084
2008-05-22,15101.083333333334,16214.0,0.9313607581925085
2008-05-23,14610.291666666666,15856.0,0.9214361545576858
2008-05-24,12990.958333333334,13972.0,0.9297851655692337
2008-05-25,12658.083333333334,13819.0,0.9159912680608824
2008-05-26,13360.208333333334,15732.0,0.8492377531994237
2008-05-27,15557.75,17451.0,0.8915105151567245
2008-05-28,14919.791666666666,16146.0,0.9240549774970065
2008-05-29,15240.708333333334,16639.0,0.915962998577639
2008-05-30,15692.291666666666,17781.0,0.8825314474251541
2008-05-31,15186.791666666666,17082.0,0.8890523162783437
2008-06-01,14176.0,15881.0,0.8926390025817014
2008-06-02,15988.333333333334,18752.0,0.852620164960182
2008-06-03,15861.791666666666,17562.0,0.9031882283718634
2008-06-04,16681.166666666668,18778.0,0.8883356409983314
2008-06-05,18415.5,22069.0,0.8344510399202502
2008-06-06,19439.791666666668,23070.0,0.8426437653518278
2008-06-07,17436.625,19725.0,0.8839860583016477
2008-06-08,17625.833333333332,21274.0,0.8285152455266208
2008-06-09,19967.666666666668,23938.0,0.8341409752972958
2008-06-10,18480.75,21295.0,0.8678445644517493
2008-06-11,17841.416666666668,21498.0,0.8299105343132696
2008-06-12,18667.666666666668,22674.0,0.8233071653288643
2008-06-13,18808.875,22600.0,0.8322511061946902
2008-06-14,16114.708333333334,18047.0,0.8929300345394433
2008-06-15,15436.666666666666,18567.0,0.8314033859356205
2008-06-16,16974.041666666668,19905.0,0.8527526584610232
2008-06-17,15905.875,17671.0,0.9001117650387641
2008-06-18,15426.291666666666,17205.0,0.8966167780683909
2008-06-19,15768.916666666666,17958.0,0.8780998255188031
2008-06-20,16128.208333333334,18500.0,0.8717950450450451
2008-06-21,15225.333333333334,17387.0,0.8756733958321351
2008-06-22,14353.291666666666,16336.0,0.8786295094678419
2008-06-23,16149.916666666666,18800.0,0.8590381205673758
2008-06-24,16589.125,19391.0,0.8555064205043577
2008-06-25,17021.833333333332,20291.0,0.8388858771540748
2008-06-26,18295.0,22455.0,0.8147405922957025
2008-06-27,18058.208333333332,21416.0,0.8432110727182168
2008-06-28,16487.916666666668,19122.0,0.8622485444339854
2008-06-29,14912.583333333334,16722.0,0.8917942431128654
2008-06-30,15296.25,17196.0,0.8895237264480111
2008-07-01,15441.083333333334,17796.0,0.8676715741365101
2008-07-02,16106.666666666666,19211.0,0.8384085506567418
2008-07-03,15905.0,17937.0,0.8867146122540001
2008-07-04,13768.833333333334,15146.0,0.9090739029006559
2008-07-05,14153.375,16573.0,0.8540019911904906
2008-07-06,15139.708333333334,18496.0,0.8185395941464821
2008-07-07,18117.0,21866.0,0.8285466020305498
2008-07-08,18385.0,21649.0,0.8492309113584923
2008-07-09,17810.041666666668,20617.0,0.86385224167758
2008-07-10,17282.208333333332,20442.0,0.8454264912109056
2008-07-11,17954.416666666668,21803.0,0.8234837713464509
2008-07-12,17328.625,20486.0,0.8458764522112663
2008-07-13,15927.666666666666,18014.0,0.8841826727360201
2008-07-14,17146.875,20293.0,0.8449650125659094
2008-07-15,17541.125,21228.0,0.8263201903146787
2008-07-16,18537.416666666668,22606.0,0.8200219705682857
2008-07-17,19251.208333333332,23286.0,0.826728864267514
2008-07-18,18997.375,22793.0,0.8334740929232659
2008-07-19,17597.333333333332,20790.0,0.846432579765913
2008-07-20,17526.666666666668,21104.0,0.830490270406874
2008-07-21,19390.041666666668,23356.0,0.8301953102700235
2008-07-22,18936.708333333332,22523.0,0.8407720256330565
2008-07-23,17458.208333333332,19890.0,0.8777379755320931
2008-07-24,17138.166666666668,20094.0,0.8528997047211441
2008-07-25,17241.083333333332,20225.0,0.8524639472599918
2008-07-26,17039.625,20577.0,0.8280908295669923
2008-07-27,16233.375,19496.0,0.8326515695527288
2008-07-28,17643.791666666668,20893.0,0.8444833995437069
2008-07-29,19054.166666666668,23310.0,0.8174245674245675
2008-07-30,19345.875,22522.0,0.8589767782612556
2008-07-31,19164.291666666668,22292.0,0.8596936868233747
2008-08-01,19082.916666666668,22950.0,0.8314996368917938
2008-08-02,17234.708333333332,19855.0,0.8680286241920591
2008-08-03,15970.958333333334,19520.0,0.8181843408469945
2008-08-04,18079.041666666668,21868.0,0.8267350314005244
2008-08-05,18381.916666666668,21120.0,0.8703559027777779
2008-08-06,18830.416666666668,22252.0,0.8462347953741987
2008-08-07,17968.833333333332,20845.0,0.8620212680898696
2008-08-08,16613.125,19127.0,0.8685692999424897
2008-08-09,14987.916666666666,17286.0,0.8670552277372825
2008-08-10,14305.375,16457.0,0.8692577626541897
2008-08-11,15888.958333333334,18299.0,0.8682965371513927
2008-08-12,16451.875,19202.0,0.8567792417456515
2008-08-13,16662.125,19251.0,0.8655199729884162
2008-08-14,16835.583333333332,19416.0,0.8670984411481939
2008-08-15,16465.666666666668,18916.0,0.87046239515049
2008-08-16,15052.291666666666,17658.0,0.8524346849397817
2008-08-17,14844.166666666666,17873.0,0.830535817527369
2008-08-18,17312.041666666668,21072.0,0.8215661383194128
2008-08-19,17901.666666666668,21524.0,0.8317072415288361
2008-08-20,17525.208333333332,21093.0,0.830854232841859
2008-08-21,18120.333333333332,22058.0,0.8214857799135612
2008-08-22,18398.208333333332,21836.0,0.8425631220614276
2008-08-23,16980.291666666668,20731.0,0.8190773077355973
2008-08-24,16605.0,20303.0,0.8178594296409397
2008-08-25,17501.708333333332,20495.0,0.8539501504431974
2008-08-26,16818.583333333332,18968.0,0.8866819555743005
2008-08-27,16461.041666666668,18008.0,0.9140960499037466
2008-08-28,16292.041666666666,18118.0,0.8992185487728593
2008-08-29,17182.583333333332,20518.0,0.8374394840302823
2008-08-30,15910.083333333334,19036.0,0.8357892064159137
2008-08-31,15240.125,18541.0,0.8219688797799471
2008-09-01,15578.541666666666,19510.0,0.7984900905518537
2008-09-02,18286.5,22758.0,0.8035196414447667
2008-09-03,18870.333333333332,23079.0,0.8176408567673353
2008-09-04,18603.541666666668,22044.0,0.8439276749531242
2008-09-05,17504.0,19833.0,0.8825694549488227
2008-09-06,15409.791666666666,17315.0,0.8899677543555684
2008-09-07,14454.5,16814.0,0.8596705126680148
2008-09-08,16604.291666666668,19650.0,0.8450021204410518
2008-09-09,16115.666666666666,17591.0,0.9161313550489834
2008-09-10,15546.208333333334,17194.0,0.9041647280058935
2008-09-11,16079.583333333334,18776.0,0.8563902499644938
2008-09-12,16814.375,18701.0,0.8991163574140421
2008-09-13,16699.958333333332,19926.0,0.8380988825320351
2008-09-14,15942.041666666666,19429.0,0.8205281623689673
2008-09-15,14911.625,16650.0,0.8955930930930931
2008-09-16,14848.916666666666,16599.0,0.8945669417836416
2008-09-17,15327.208333333334,17444.0,0.878652163112436
2008-09-18,15610.791666666666,17635.0,0.8852164256686513
2008-09-19,15344.0,17281.0,0.887911579191019
2008-09-20,14331.041666666666,16136.0,0.8881409064617418
2008-09-21,14027.291666666666,16523.0,0.8489554963787851
2008-09-22,15901.791666666666,18544.0,0.8575168068737417
2008-09-23,15927.958333333334,18465.0,0.8626026717212745
2008-09-24,15744.708333333334,17914.0,0.8789052324066838
2008-09-25,15669.916666666666,17445.0,0.8982468711187541
2008-09-26,15070.958333333334,16567.0,0.909697490996157
2008-09-27,13882.791666666666,15385.0,0.9023588993608492
2008-09-28,13565.25,15748.0,0.8613950977901956
2008-09-29,15356.125,17339.0,0.8856407520618259
2008-09-30,15091.625,16573.0,0.9106151571833705
2008-10-01,14539.458333333334,16331.0,0.8902981038107485
2008-10-02,14825.5,16481.0,0.8995509981190462
2008-10-03,14745.166666666666,16245.0,0.9076741561506104
2008-10-04,13396.291666666666,14562.0,0.9199486105388454
2008-10-05,13085.625,14933.0,0.8762890912743588
2008-10-06,14872.833333333334,16626.0,0.894552708609006
2008-10-07,14994.0,16650.0,0.9005405405405406
2008-10-08,15082.25,16557.0,0.910928912242556
2008-10-09,14999.25,16415.0,0.9137526652452026
2008-10-10,14713.791666666666,15907.0,0.9249884746757192
2008-10-11,13588.208333333334,15008.0,0.9053976767945985
2008-10-12,13148.541666666666,15267.0,0.861239383419576
2008-10-13,15031.666666666666,17016.0,0.8833842657890613
2008-10-14,15300.291666666666,17082.0,0.8956967373063263
2008-10-15,15411.083333333334,17519.0,0.87967825408604
2008-10-16,14897.875,16319.0,0.9129159262209694
2008-10-17,14498.041666666666,15765.0,0.919634739401628
2008-10-18,13537.25,14653.0,0.9238551832389272
2008-10-19,13746.583333333334,15335.0,0.8964188675144007
2008-10-20,16079.916666666666,25695.0,0.6257994421742232
2008-10-21,15593.75,17084.0,0.912769257785062
2008-10-22,16091.125,18232.0,0.8825759653356735
2008-10-23,16213.625,18478.0,0.8774556229029116
2008-10-24,15635.083333333334,16857.0,0.927512803780823
2008-10-25,14090.166666666666,15172.0,0.9286954038140434
2008-10-26,13730.666666666666,15011.0,0.9147069926498346
2008-10-27,16311.791666666666,18705.0,0.872055154593246
2008-10-28,17385.083333333332,19030.0,0.9135619197757926
2008-10-29,17153.583333333332,18979.0,0.9038191334281749
2008-10-30,16986.125,19732.0,0.8608415264544902
2008-10-31,15989.916666666666,18822.0,0.8495333475011511
2008-11-01,14141.375,15429.0,0.9165451422645667
2008-11-02,13526.08695652174,15016.0,0.9007783002478517
2008-11-03,15031.791666666666,16588.0,0.9061846917450366
2008-11-04,15221.25,16639.0,0.9147935573051265
2008-11-05,15187.583333333334,16503.0,0.9202922700923065
2008-11-06,15067.791666666666,16465.0,0.915140702500253
2008-11-07,14850.875,16181.0,0.9177971077189296
2008-11-08,14145.333333333334,15819.0,0.8941989590576733
2008-11-09,14790.208333333334,16756.0,0.8826813280814833
2008-11-10,16755.791666666668,18594.0,0.9011397045641965
2008-11-11,17371.083333333332,19113.0,0.9088622054796909
2008-11-12,16361.708333333334,17768.0,0.9208525626594627
2008-11-13,15768.833333333334,17085.0,0.922963613306019
2008-11-14,15115.583333333334,16253.0,0.9300180479501221
2008-11-15,14575.708333333334,16511.0,0.8827877374679507
2008-11-16,15688.416666666666,17810.0,0.8808768482126146
2008-11-17,17882.333333333332,19813.0,0.9025555611635457
2008-11-18,18730.541666666668,20682.0,0.9056446023917739
2008-11-19,19243.583333333332,21001.0,0.9163174769455422
2008-11-20,18118.958333333332,19710.0,0.9192774395399965
2008-11-21,18804.583333333332,20430.0,0.9204397128405939
2008-11-22,18349.208333333332,19678.0,0.9324732357624419
2008-11-23,17116.166666666668,18650.0,0.9177569258266309
2008-11-24,18129.0,19572.0,0.9262722256284488
2008-11-25,18076.875,19780.0,0.9138966127401416
2008-11-26,17611.125,19199.0,0.9172938694723684
2008-11-27,15337.166666666666,17310.0,0.8860292701713846
2008-11-28,15057.666666666666,16516.0,0.9117017841285218
2008-11-29,15656.875,16740.0,0.935297192353644
2008-11-30,15941.0,17835.0,0.8938043173535184
2008-12-01,18040.5,20500.0,0.8800243902439024
2008-12-02,19125.0,20943.0,0.9131929522990976
2008-12-03,18851.5,21161.0,0.8908605453428476
2008-12-04,18232.75,20210.0,0.9021647699158832
2008-12-05,19373.958333333332,21029.0,0.9212971769144197
2008-12-06,19302.083333333332,20277.0,0.9519200736466603
2008-12-07,18343.458333333332,20829.0,0.8806691791892713
2008-12-08,19514.791666666668,21058.0,0.926716291512331
2008-12-09,18014.208333333332,19717.0,0.9136384000270493
2008-12-10,17180.541666666668,19442.0,0.8836818057127183
2008-12-11,18219.708333333332,20133.0,0.904967383565953
2008-12-12,18748.416666666668,20704.0,0.9055456272539928
2008-12-13,18197.458333333332,19633.0,0.9268811864378003
2008-12-14,16370.5,17369.0,0.9425125223098624
2008-12-15,16909.208333333332,19534.0,0.8656295860209549
2008-12-16,18810.083333333332,20699.0,0.9087435785947791
2008-12-17,18093.25,19744.0,0.9163923217179902
2008-12-18,17944.208333333332,19317.0,0.9289334955393349
2008-12-19,16914.541666666668,18603.0,0.9092373093945422
2008-12-20,16313.291666666666,18024.0,0.9050871985500814
2008-12-21,17318.125,21321.0,0.812256695276957
2008-12-22,21273.166666666668,22930.0,0.9277438581189127
2008-12-23,19735.875,21257.0,0.9284412193630334
2008-12-24,15602.5,16882.0,0.9242092169174269
2008-12-25,14795.291666666666,16262.0,0.909807629237896
2008-12-26,16024.166666666666,17109.0,0.9365928263876712
2008-12-27,13647.583333333334,14478.0,0.9426428604319197
2008-12-28,13463.541666666666,15985.0,0.8422609738296319
2008-12-29,16003.083333333334,17595.0,0.9095244861229517
2008-12-30,16056.791666666666,17551.0,0.91486477503656
2008-12-31,16820.75,19192.0,0.8764459149645686
2009-01-01,16916.5,17757.0,0.9526665540350284
2009-01-02,16250.833333333334,17464.0,0.930533287524813
2009-01-03,16028.375,17139.0,0.9351989614329891
2009-01-04,14964.208333333334,16242.0,0.9213279358042934
2009-01-05,16716.375,18737.0,0.8921585632705342
2009-01-06,17798.25,19632.0,0.9065938264058679
2009-01-07,17932.041666666668,20178.0,0.8886927181418708
2009-01-08,19089.625,20782.0,0.9185653450101049
2009-01-09,18707.25,20784.0,0.9000793879907621
2009-01-10,17014.625,18059.0,0.9421687247355889
2009-01-11,16697.166666666668,18959.0,0.8806987007050302
2009-01-12,18614.916666666668,20110.0,0.9256547323056523
2009-01-13,19193.958333333332,21053.0,0.9116970661346759
2009-01-14,20319.083333333332,22283.0,0.9118647997726218
2009-01-15,21262.791666666668,23843.0,0.8917834025360344
2009-01-16,22847.875,24703.0,0.9249028458082015
2009-01-17,21227.916666666668,23155.0,0.9167746347081265
2009-01-18,17783.25,19332.0,0.9198867163252639
2009-01-19,19533.5,21419.0,0.9119706802371726
2009-01-20,21133.625,22931.0,0.9216181152152109
2009-01-21,21266.291666666668,23766.0,0.8948199809251312
2009-01-22,19523.291666666668,22400.0,0.8715755208333333
2009-01-23,17683.833333333332,20284.0,0.8718119371590087
2009-01-24,17150.208333333332,19348.0,0.8864072944662669
2009-01-25,18598.75,19945.0,0.9325018801704688
2009-01-26,19532.666666666668,21004.0,0.9299498508220657
2009-01-27,19609.416666666668,21319.0,0.9198094031927702
2009-01-28,18446.833333333332,19969.0,0.9237735156158712
2009-01-29,18799.916666666668,20150.0,0.9329983457402813
2009-01-30,19056.208333333332,20552.0,0.9272191676398079
2009-01-31,18544.166666666668,20179.0,0.9189834316203315
2009-02-01,16011.833333333334,17321.0,0.9244173739006601
2009-02-02,17822.583333333332,19894.0,0.8958773164438188
2009-02-03,19319.416666666668,21183.0,0.9120245794583708
2009-02-04,21055.166666666668,22820.0,0.922662868828513
2009-02-05,21185.958333333332,23945.0,0.8847758752697152
2009-02-06,18989.791666666668,22362.0,0.849199162269326
2009-02-07,15595.916666666666,16899.0,0.9228899145906069
2009-02-08,14210.708333333334,16248.0,0.8746127728540949
2009-02-09,16712.5,19220.0,0.8695369406867846
2009-02-10,15959.583333333334,17597.0,0.9069491011725483
2009-02-11,15136.375,16701.0,0.9063154900904138
2009-02-12,15681.625,17446.0,0.8988665023501089
2009-02-13,16058.041666666666,17987.0,0.892758195733956
2009-02-14,15382.125,16343.0,0.9412057149850088
2009-02-15,15234.416666666666,16829.0,0.9052478855943114
2009-02-16,17575.291666666668,19434.0,0.9043579122500086
2009-02-17,17989.041666666668,21048.0,0.8546675060179907
2009-02-18,16822.833333333332,18368.0,0.9158772502903599
2009-02-19,18128.041666666668,20711.0,0.8752856774982699
2009-02-20,18720.125,21070.0,0.8884729473184623
2009-02-21,17116.916666666668,18671.0,0.9167648581579277
2009-02-22,17093.666666666668,19483.0,0.8773631713117419
2009-02-23,19290.916666666668,21127.0,0.9130930405010966
2009-02-24,18869.0,22005.0,0.8574869347875483
2009-02-25,17124.25,19910.0,0.8600828729281768
2009-02-26,15644.208333333334,17222.0,0.9083851081949444
2009-02-27,15131.458333333334,16534.0,0.9151722712793839
2009-02-28,15905.333333333334,17599.0,0.9037634714093604
2009-03-01,16675.416666666668,18815.0,0.8862831074497299
2009-03-02,19475.75,21591.0,0.9020309388170997
2009-03-03,19705.458333333332,22556.0,0.8736237955902346
2009-03-04,18277.208333333332,21195.0,0.8623358496500746
2009-03-05,16597.916666666668,19383.0,0.8563130922285852
2009-03-06,14523.75,15996.0,0.9079613653413353
2009-03-07,12886.166666666666,14092.0,0.9144313558520201
2009-03-08,12669.478260869566,14432.0,0.8778740480092548
2009-03-09,14495.625,16131.0,0.8986191184675469
2009-03-10,14963.125,16593.0,0.9017733381546436
2009-03-11,14934.25,16949.0,0.8811286801581214
2009-03-12,16831.791666666668,18574.0,0.9062017694985823
2009-03-13,16617.666666666668,18511.0,0.8977184737003224
2009-03-14,15210.791666666666,16385.0,0.9283363849048927
2009-03-15,13899.208333333334,15021.0,0.9253184430685929
2009-03-16,14949.375,16571.0,0.9021407881238308
2009-03-17,14767.083333333334,17006.0,0.8683454859069348
2009-03-18,14372.416666666666,16303.0,0.8815810995931219
2009-03-19,14498.041666666666,16259.0,0.8916933185722778
2009-03-20,15310.666666666666,17840.0,0.8582212257100149
2009-03-21,14331.583333333334,16234.0,0.8828128208287135
2009-03-22,13392.958333333334,15168.0,0.8829745736638538
2009-03-23,14716.583333333334,17043.0,0.8634972324903676
2009-03-24,14862.375,17190.0,0.8645942408376963
2009-03-25,14822.291666666666,16235.0,0.9129837798993943
2009-03-26,14685.041666666666,16306.0,0.9005912956375975
2009-03-27,14273.208333333334,16099.0,0.886589746775162
2009-03-28,12823.5,13845.0,0.9262188515709643
2009-03-29,13100.25,15773.0,0.8305490394978761
2009-03-30,15044.708333333334,17149.0,0.877293622563026
2009-03-31,15026.791666666666,17458.0,0.8607395845266735
2009-04-01,14100.541666666666,15568.0,0.9057388018156902
2009-04-02,14304.666666666666,15995.0,0.894321142023549
2009-04-03,14143.875,15384.0,0.9193886505460218
2009-04-04,13263.25,14514.0,0.9138245831610858
2009-04-05,12809.333333333334,14210.0,0.901430917194464
2009-04-06,14977.166666666666,17385.0,0.8614993768574442
2009-04-07,16823.166666666668,18285.0,0.9200528666484369
2009-04-08,15830.875,17915.0,0.8836659224113871
2009-04-09,14690.958333333334,17066.0,0.8608319660924255
2009-04-10,13272.041666666666,14629.0,0.9072418939549297
2009-04-11,12559.25,13756.0,0.9130015993021227
2009-04-12,12422.166666666666,14036.0,0.8850218485798422
2009-04-13,14552.875,16220.0,0.8972179408138101
2009-04-14,14801.25,16143.0,0.9168834789072663
2009-04-15,14992.25,16249.0,0.9226567788787002
2009-04-16,14304.291666666666,15974.0,0.8954733733984391
2009-04-17,13706.375,15823.0,0.8662311192567781
2009-04-18,12163.875,13070.0,0.9306713848508034
2009-04-19,11804.083333333334,13875.0,0.8507447447447448
2009-04-20,13964.875,15400.0,0.9068100649350649
2009-04-21,14602.083333333334,15940.0,0.9160654537850272
2009-04-22,14826.291666666666,16411.0,0.9034362114841671
2009-04-23,14335.958333333334,16172.0,0.886467866270921
2009-04-24,13635.125,14617.0,0.9328265033864678
2009-04-25,12692.291666666666,14280.0,0.8888159430438842
2009-04-26,12805.916666666666,15082.0,0.8490861070591875
2009-04-27,14716.416666666666,17123.0,0.8594531721466253
2009-04-28,14401.958333333334,16127.0,0.8930339389429736
2009-04-29,13872.0,15133.0,0.9166721733958898
2009-04-30,13863.916666666666,15313.0,0.9053690763839003
2009-05-01,13533.541666666666,14834.0,0.9123325917936272
2009-05-02,11970.625,12871.0,0.9300462279543159
2009-05-03,11650.125,13252.0,0.8791220193178388
2009-05-04,13391.75,14813.0,0.9040538715992709
2009-05-05,13494.25,14860.0,0.908092193808883
2009-05-06,13575.375,14961.0,0.9073841989171847
2009-05-07,13572.208333333334,14855.0,0.9136457982721867
2009-05-08,13307.958333333334,14597.0,0.9116913292685712
2009-05-09,12066.541666666666,13207.0,0.9136474344413316
2009-05-10,11394.208333333334,12991.0,0.8770847766402382
2009-05-11,13207.875,14665.0,0.9006392771905899
2009-05-12,13550.583333333334,14662.0,0.9241974719228846
2009-05-13,13746.666666666666,15052.0,0.9132784126140491
2009-05-14,13863.458333333334,15240.0,0.909675743657043
2009-05-15,13776.625,15406.0,0.8942376346877839
2009-05-16,12781.458333333334,14163.0,0.9024541646073102
2009-05-17,11593.583333333334,13265.0,0.8739979896971982
2009-05-18,13495.0,14854.0,0.9085094923926215
2009-05-19,13830.041666666666,14957.0,0.9246534510039892
2009-05-20,13919.125,15390.0,0.9044265756985055
2009-05-21,14437.916666666666,16596.0,0.8699636458584398
2009-05-22,14470.5,16740.0,0.864426523297491
2009-05-23,13145.0,15390.0,0.8541260558804419
2009-05-24,12870.916666666666,14929.0,0.8621419161810346
2009-05-25,12524.458333333334,14322.0,0.8744908765070056
2009-05-26,14634.625,17264.0,0.8476960727525487
2009-05-27,15223.083333333334,17633.0,0.8633291744645457
2009-05-28,15024.083333333334,17247.0,0.871112850544056
2009-05-29,14009.125,15577.0,0.8993467933491687
2009-05-30,12494.541666666666,14042.0,0.8897978682998623
2009-05-31,12139.291666666666,13855.0,0.8761668471069409
2009-06-01,14007.333333333334,16481.0,0.8499079748397145
2009-06-02,15149.333333333334,18413.0,0.8227520411303608
2009-06-03,14336.583333333334,16384.0,0.8750356038411459
2009-06-04,13679.583333333334,15304.0,0.8938567259104374
2009-06-05,13310.833333333334,14706.0,0.9051294256312616
2009-06-06,12482.458333333334,14370.0,0.8686470656460219
2009-06-07,12849.5,15526.0,0.8276117480355533
2009-06-08,15356.958333333334,18300.0,0.8391780510018215
2009-06-09,16031.583333333334,19022.0,0.8427916798093436
2009-06-10,14921.958333333334,16907.0,0.8825905443504664
2009-06-11,14679.833333333334,16470.0,0.8913074276462255
2009-06-12,14298.916666666666,16154.0,0.8851626016260162
2009-06-13,13215.416666666666,15202.0,0.8693209226856115
2009-06-14,13003.166666666666,15342.0,0.8475535566853517
2009-06-15,15028.75,17825.0,0.8431276297335203
2009-06-16,15130.125,17648.0,0.8573280258386219
2009-06-17,15382.875,17848.0,0.8618822837292693
2009-06-18,15487.041666666666,17987.0,0.86101304645948
2009-06-19,16128.208333333334,19564.0,0.824381943024603
2009-06-20,15623.291666666666,18271.0,0.8550868407129695
2009-06-21,14814.25,17700.0,0.8369632768361582
2009-06-22,16507.791666666668,20106.0,0.8210380815013761
2009-06-23,16904.791666666668,20451.0,0.8265997587730022
2009-06-24,17266.708333333332,21151.0,0.8163542306904322
2009-06-25,17572.333333333332,21212.0,0.8284147337984787
2009-06-26,17034.25,20411.0,0.8345622458478271
2009-06-27,15247.666666666666,18212.0,0.8372318617761183
2009-06-28,14389.625,17451.0,0.8245730903673142
2009-06-29,14942.25,17646.0,0.8467783066984019
2009-06-30,14309.291666666666,16233.0,0.8814939731822008
2009-07-01,13787.916666666666,15712.0,0.8775405210454854
2009-07-02,12965.166666666666,14350.0,0.9034959349593495
2009-07-03,12201.875,13857.0,0.880556758317096
2009-07-04,11882.958333333334,13702.0,0.8672426166496375
2009-07-05,12168.458333333334,14064.0,0.8652203024270004
2009-07-06,14738.666666666666,17833.0,0.8264827379951026
2009-07-07,15273.041666666666,18267.0,0.8361001624057954
2009-07-08,15158.791666666666,17992.0,0.8425295501704461
2009-07-09,15306.875,17904.0,0.8549416331546024
2009-07-10,15616.916666666666,18800.0,0.8306870567375886
2009-07-11,14641.083333333334,16543.0,0.8850319369723347
2009-07-12,14103.25,17112.0,0.8241730949041608
2009-07-13,15581.416666666666,18678.0,0.834212263982582
2009-07-14,15350.041666666666,18331.0,0.8373815758369246
2009-07-15,15694.375,18524.0,0.8472454653422586
2009-07-16,16949.208333333332,20223.0,0.838115429626333
2009-07-17,15544.291666666666,17940.0,0.8664599591230026
2009-07-18,12876.625,14021.0,0.9183813565366237
2009-07-19,12438.625,14195.0,0.8762680521310321
2009-07-20,14478.166666666666,16802.0,0.8616930524143951
2009-07-21,15353.625,18308.0,0.8386292877430631
2009-07-22,15208.25,17230.0,0.8826610562971561
2009-07-23,15351.75,17526.0,0.875941458404656
2009-07-24,15390.458333333334,18247.0,0.8434514349390768
2009-07-25,13745.125,15546.0,0.8841583043869806
2009-07-26,13529.333333333334,15976.0,0.8468536137539643
2009-07-27,16084.291666666666,19510.0,0.8244126943447804
2009-07-28,16757.208333333332,20230.0,0.8283345691217663
2009-07-29,15955.333333333334,17605.0,0.9062955599734924
2009-07-30,15682.041666666666,18242.0,0.859666794576618
2009-07-31,15801.416666666666,18231.0,0.86673340281206
2009-08-01,14316.125,16895.0,0.8473586860017757
2009-08-02,13922.875,16268.0,0.8558442955495451
2009-08-03,15459.666666666666,18749.0,0.8245595320639323
2009-08-04,15726.166666666666,18415.0,0.8539867861344917
2009-08-05,15397.333333333334,17752.0,0.8673576686194983
2009-08-06,15521.333333333334,18245.0,0.8507170914405774
2009-08-07,15151.416666666666,17863.0,0.8482011233648696
2009-08-08,14624.833333333334,17728.0,0.8249567539109507
2009-08-09,16341.125,20531.0,0.7959244557011349
2009-08-10,18242.166666666668,22097.0,0.82554947127061
2009-08-11,17485.875,21014.0,0.8321059769677358
2009-08-12,16610.0,19606.0,0.8471896358257677
2009-08-13,16589.666666666668,20094.0,0.8256029992369198
2009-08-14,16842.833333333332,20674.0,0.814686724065654
2009-08-15,16029.25,19792.0,0.8098853071948262
2009-08-16,16296.875,20394.0,0.7991014514072766
2009-08-17,17905.833333333332,21586.0,0.8295114117174711
2009-08-18,17411.583333333332,20578.0,0.8461261217481452
2009-08-19,17259.0,20123.0,0.8576752969239179
2009-08-20,17359.958333333332,20638.0,0.8411647607972348
2009-08-21,16628.583333333332,19221.0,0.8651258172484955
2009-08-22,13975.916666666666,15574.0,0.8973877402508453
2009-08-23,12755.916666666666,14660.0,0.8701170986812187
2009-08-24,15040.458333333334,17754.0,0.8471588562201945
2009-08-25,16101.208333333334,19632.0,0.8201511987231731
2009-08-26,16692.208333333332,20106.0,0.8302103020657183
2009-08-27,16728.125,19803.0,0.844726809069333
2009-08-28,15712.833333333334,17610.0,0.8922676509558963
2009-08-29,14248.458333333334,16334.0,0.8723189869801233
2009-08-30,12790.75,14510.0,0.881512749827705
2009-08-31,14125.041666666666,15921.0,0.8871956326026422
2009-09-01,14316.708333333334,16157.0,0.8860994202719152
2009-09-02,14558.958333333334,16617.0,0.8761484222984495
2009-09-03,14791.625,17095.0,0.8652603100321732
2009-09-04,14718.833333333334,17071.0,0.8622127194267081
2009-09-05,13334.5,15627.0,0.8532987777564471
2009-09-06,12779.416666666666,14749.0,0.8664598729857391
2009-09-07,13142.791666666666,15284.0,0.8599052385937364
2009-09-08,15023.75,17295.0,0.8686759178953455
2009-09-09,15311.541666666666,17691.0,0.8654989354285606
2009-09-10,15104.833333333334,17179.0,0.8792615014455634
2009-09-11,14713.583333333334,16837.0,0.8738839064758172
2009-09-12,13235.5,14984.0,0.8833088627869727
2009-09-13,12678.125,15248.0,0.8314615031479539
2009-09-14,15062.416666666666,18209.0,0.8271962582605671
2009-09-15,15572.708333333334,18501.0,0.8417225195034503
2009-09-16,15009.5,16992.0,0.8833274482109228
2009-09-17,14551.541666666666,16501.0,0.8818581702119063
2009-09-18,14464.583333333334,16394.0,0.8823095848074499
2009-09-19,13133.833333333334,14735.0,0.8913358217396222
2009-09-20,12644.291666666666,15199.0,0.831916025177095
2009-09-21,14997.375,16951.0,0.8847486873930741
2009-09-22,15744.083333333334,18101.0,0.8697908034546895
2009-09-23,15980.375,18385.0,0.8692072341582812
